"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","VersionInfo","BaseName","Target","LinkType","Name","Length","DirectoryName","Directory","IsReadOnly","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-key\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-key","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-key\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","650","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-key","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-key","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-key\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:12 AM","20/6/2026 3:21:12 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-parse\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-parse","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-parse\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","667","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-parse","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-parse","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-parse\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:12 AM","20/6/2026 3:21:12 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-to-regexp\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-to-regexp","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-to-regexp\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","554","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-to-regexp","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-to-regexp","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\path-to-regexp\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:12 AM","20/6/2026 3:21:12 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","1668","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg\package.json",".json","9/6/2026 3:43:04 PM","9/6/2026 7:43:04 AM","20/6/2026 11:21:12 AM","20/6/2026 3:21:12 AM","9/6/2026 3:43:04 PM","9/6/2026 7:43:04 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-cloudflare\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-cloudflare","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-cloudflare\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","944","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-cloudflare","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-cloudflare","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-cloudflare\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:13 AM","20/6/2026 3:21:13 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-connection-string\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-connection-string","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-connection-string\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","1376","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-connection-string","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-connection-string","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-connection-string\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:13 AM","20/6/2026 3:21:13 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-int8\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-int8","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-int8\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","475","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-int8","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-int8","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-int8\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:13 AM","20/6/2026 3:21:13 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-pool\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-pool","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-pool\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","1083","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-pool","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-pool","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-pool\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:13 AM","20/6/2026 3:21:13 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-protocol\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-protocol","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-protocol\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","1097","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-protocol","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-protocol","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-protocol\package.json",".json","9/6/2026 3:43:04 PM","9/6/2026 7:43:04 AM","20/6/2026 11:21:13 AM","20/6/2026 3:21:13 AM","9/6/2026 3:43:04 PM","9/6/2026 7:43:04 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-types\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-types","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-types\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","973","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-types","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-types","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pg-types\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:14 AM","20/6/2026 3:21:14 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pgpass\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pgpass","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pgpass\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","1074","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pgpass","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pgpass","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pgpass\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:15 AM","20/6/2026 3:21:15 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picocolors\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picocolors","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picocolors\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","552","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picocolors","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picocolors","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picocolors\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:15 AM","20/6/2026 3:21:15 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picomatch\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picomatch","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picomatch\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","1912","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picomatch","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picomatch","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\picomatch\package.json",".json","9/6/2026 3:43:04 PM","9/6/2026 7:43:04 AM","20/6/2026 11:21:15 AM","20/6/2026 3:21:15 AM","9/6/2026 3:43:04 PM","9/6/2026 7:43:04 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pirates\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pirates","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pirates\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","839","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pirates","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pirates","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pirates\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:15 AM","20/6/2026 3:21:15 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\find-up\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\find-up","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\find-up\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","851","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\find-up","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\find-up","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\find-up\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:16 AM","20/6/2026 3:21:16 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\locate-path\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\locate-path","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\locate-path\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","720","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\locate-path","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\locate-path","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\locate-path\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:16 AM","20/6/2026 3:21:16 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-limit\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-limit","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-limit\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","924","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-limit","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-limit","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-limit\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:16 AM","20/6/2026 3:21:16 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-locate\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-locate","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-locate\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","876","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-locate","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-locate","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\node_modules\p-locate\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:16 AM","20/6/2026 3:21:16 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","841","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\pkg-dir\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:16 AM","20/6/2026 3:21:16 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-array\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-array","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-array\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","649","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-array","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-array","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-array\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:16 AM","20/6/2026 3:21:16 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-bytea\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-bytea","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-bytea\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","617","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-bytea","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-bytea","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-bytea\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:16 AM","20/6/2026 3:21:16 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-date\package.json","Microsoft.PowerShell.Core\FileSystem::C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-date","package.json","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-date\package.json
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","package","System.Collections.Generic.List`1[System.String]",,"package.json","607","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-date","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-date","False","True","C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\postgres-date\package.json",".json","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","20/6/2026 11:21:16 AM","20/6/2026 3:21:16 AM","9/6/2026 3:43:03 PM","9/6/2026 7:43:03 AM","Archive"
